locus_tag	GOterm
sll0528	GO:0004222
sll0528	GO:0005886
sll0528	GO:0016021
sll0528	GO:0046872
sll0529	GO:0005975
sll0529	GO:0008152
sll0529	GO:0016832
sll0529	GO:0003824
sll0533	GO:0006457
sll0533	GO:0015031
sll0533	GO:0003755
sll0533	GO:0005737
sll0533	GO:0007049
sll0533	GO:0043022
sll0533	GO:0043335
sll0533	GO:0044183
sll0533	GO:0051083
sll0533	GO:0051301
sll0533	GO:0061077
sll0534	GO:0006508
sll0534	GO:0004252
sll0534	GO:0004176
sll0534	GO:0005737
sll0534	GO:0006515
sll0534	GO:0009368
sll0534	GO:0051117
sll0535	GO:0006457
sll0535	GO:0019538
sll0535	GO:0005524
sll0535	GO:0016887
sll0535	GO:0017111
sll0535	GO:0000166
sll0535	GO:0046983
sll0535	GO:0051082
sll0535	GO:0008270
sll0535	GO:0006508
sll0535	GO:0030163
sll0535	GO:0051301
sll0536	GO:0008152
sll0536	GO:0006813
sll0536	GO:0005488
sll0536	GO:0003824
sll0536	GO:0008324
sll0536	GO:0016021
sll0537	GO:0007165
sll0537	GO:0055085
sll0537	GO:0006810
sll0537	GO:0016021
sll0537	GO:0016020
sll0537	GO:0008519
sll0537	GO:0004871
sll0537	GO:0005886
sll0542	GO:0008152
sll0542	GO:0016208
sll0542	GO:0003987
sll0542	GO:0003824
sll0542	GO:0005524
sll0542	GO:0019427
sll0542	GO:0046872
sll0544	GO:0006260
sll0544	GO:0009360
sll0544	GO:0003677
sll0544	GO:0003887
sll0544	GO:0006261
sll0545	GO:0016020
sll0545	GO:0003824
sll0545	GO:0016021
sll0546	GO:0006412
sll0546	GO:0006413
sll0546	GO:0003743
sll0546	GO:0001731
sll0546	GO:0002188
sll0546	GO:0003729
sll0549	GO:0006260
sll0549	GO:0003677
sll0549	GO:0003887
sll0549	GO:0003824
sll0549	GO:0004534
sll0549	GO:0035312
sll0550	GO:0010181
sll0550	GO:0016787
sll0550	GO:0016491
sll0550	GO:0046872
sll0554	GO:0055114
sll0554	GO:0008937
sll0554	GO:0009055
sll0554	GO:0015979
sll0554	GO:0030385
sll0554	GO:0046872
sll0554	GO:0051539
sll0554	GO:0103012
sll0556	GO:0006812
sll0556	GO:0008152
sll0556	GO:0006813
sll0556	GO:0055085
sll0556	GO:0016021
sll0556	GO:0005488
sll0556	GO:0003824
sll0556	GO:0015299
sll0567	GO:0006355
sll0567	GO:0003700
sll0567	GO:0000976
sll0567	GO:0003677
sll0567	GO:0005737
sll0567	GO:0008270
sll0567	GO:0045892
sll0567	GO:1900376
sll0569	GO:0006259
sll0569	GO:0006281
sll0569	GO:0005737
sll0569	GO:0005524
sll0569	GO:0003677
sll0569	GO:0008094
sll0569	GO:0017111
sll0569	GO:0000166
sll0569	GO:0003697
sll0569	GO:0003684
sll0569	GO:0006310
sll0569	GO:0009432
sll0573	GO:0006525
sll0573	GO:0008652
sll0573	GO:0008804
sll0573	GO:0005524
sll0573	GO:0005829
sll0573	GO:0019546
sll0573	GO:0035975
sll0574	GO:0006810
sll0574	GO:0016020
sll0574	GO:0005524
sll0574	GO:0042626
sll0574	GO:0015920
sll0574	GO:0043190
sll0574	GO:0055085
sll0575	GO:0005524
sll0575	GO:0016887
sll0575	GO:0017111
sll0575	GO:0000166
sll0576	GO:0044237
sll0576	GO:0008152
sll0576	GO:0005488
sll0576	GO:0003824
sll0576	GO:0050662
sll0578	GO:0006189
sll0578	GO:0005524
sll0578	GO:0003824
sll0578	GO:0004638
sll0578	GO:0005829
sll0578	GO:0034028
sll0578	GO:0046872
sll0590	GO:0055085
sll0590	GO:0016020
sll0590	GO:0005886
sll0590	GO:0016021
sll0593	GO:0006096
sll0593	GO:0005524
sll0593	GO:0004340
sll0593	GO:0005536
sll0593	GO:0005737
sll0594	GO:0045449
sll0594	GO:0006355
sll0594	GO:0005622
sll0594	GO:0003677
sll0594	GO:0003700
sll0594	GO:0005829
sll0594	GO:0008272
sll0597	GO:0017004
sll0597	GO:0015886
sll0597	GO:0016020
sll0597	GO:0015232
sll0597	GO:0016021
sll0597	GO:0055085
sll0601	GO:0006807
sll0601	GO:0016810
sll0601	GO:0016787
sll0602	GO:0003824
sll0602	GO:0004722
sll0602	GO:0004724
sll0602	GO:0016021
sll0603	GO:0009234
sll0603	GO:0070204
sll0603	GO:0003824
sll0603	GO:0030976
sll0603	GO:0000287
sll0603	GO:0030145
sll0603	GO:0042372
sll0613	GO:0006310
sll0613	GO:0006281
sll0613	GO:0005524
sll0613	GO:0003677
sll0613	GO:0009378
sll0613	GO:0017111
sll0613	GO:0000166
sll0613	GO:0009432
sll0615	GO:0016020
sll0615	GO:0005886
sll0615	GO:0016021
sll0615	GO:0046873
sll0616	GO:0006886
sll0616	GO:0017038
sll0616	GO:0006605
sll0616	GO:0016020
sll0616	GO:0005524
sll0616	GO:0005515
sll0616	GO:0005829
sll0616	GO:0005887
sll0616	GO:0015462
sll0616	GO:0031522
sll0616	GO:0042651
sll0616	GO:0043952
sll0616	GO:0065002
sll0621	GO:0017004
sll0621	GO:0055114
sll0621	GO:0016020
sll0621	GO:0016021
sll0622	GO:0009435
sll0622	GO:0008987
sll0622	GO:0005829
sll0622	GO:0034628
sll0622	GO:0046872
sll0622	GO:0051539
sll0337	GO:0018106
sll0337	GO:0016310
sll0337	GO:0007165
sll0337	GO:0016020
sll0337	GO:0005524
sll0337	GO:0004673
sll0337	GO:0004871
sll0337	GO:0016772
sll0337	GO:0000155
sll0337	GO:0000156
sll0337	GO:0007234
sll0337	GO:0030295
sll0370	GO:0008152
sll0370	GO:0006807
sll0370	GO:0005524
sll0370	GO:0004086
sll0370	GO:0003824
sll0370	GO:0004088
sll0370	GO:0005737
sll0370	GO:0006526
sll0370	GO:0006541
sll0370	GO:0044205
sll0370	GO:0046872
sll0377	GO:0006281
sll0377	GO:0006355
sll0377	GO:0005524
sll0377	GO:0008026
sll0377	GO:0003684
sll0377	GO:0004386
sll0377	GO:0003676
sll0377	GO:0003700
sll0377	GO:0000716
sll0377	GO:0003677
sll0377	GO:0005737
sll0377	GO:0015616
sll0377	GO:0043175
sll0408	GO:0006457
sll0408	GO:0003755
sll0408	GO:0031977
sll0495	GO:0006421
sll0495	GO:0006422
sll0495	GO:0006418
sll0495	GO:0006412
sll0495	GO:0005737
sll0495	GO:0005524
sll0495	GO:0004812
sll0495	GO:0004816
sll0495	GO:0004815
sll0495	GO:0003676
sll0495	GO:0000166
sll0379	GO:0008610
sll0379	GO:0008780
sll0379	GO:0016740
sll0379	GO:0005737
sll0379	GO:0009245
sll0401	GO:0044262
sll0401	GO:0006099
sll0401	GO:0005737
sll0401	GO:0046912
sll0401	GO:0004108
sll0401	GO:0005975
sll0450	GO:0009060
sll0450	GO:0016021
sll0450	GO:0009055
sll0450	GO:0020037
sll0450	GO:0005506
sll0450	GO:0004129
sll0450	GO:0015990
sll0450	GO:0016966
sll0450	GO:0022904
sll0482	GO:0006629
sll0482	GO:0004806
sll0555	GO:0009987
sll0555	GO:0006508
sll0555	GO:0004177
sll0555	GO:0008235
sll0555	GO:0046872
sll0555	GO:0070006
sll0555	GO:0070084
sll0587	GO:0006096
sll0587	GO:0003824
sll0587	GO:0000287
sll0587	GO:0030955
sll0587	GO:0004743
sll0587	GO:0005524
sll0587	GO:0005737
sll0587	GO:0005829
sll0587	GO:0016301
sll0522	GO:0042773
sll0522	GO:0055114
sll0522	GO:0016651
sll0522	GO:0008137
sll0522	GO:0016021
sll0522	GO:0019684
sll0522	GO:0030964
sll0522	GO:0042651
sll0522	GO:0045272
sll0522	GO:0048038
sll0541	GO:0006629
sll0541	GO:0055114
sll0541	GO:0016491
sll0541	GO:0016717
sll0541	GO:0016021
sll0626	GO:0003824
sll0626	GO:0005975
sll0626	GO:0033926
sll0631	GO:0009435
sll0631	GO:0055114
sll0631	GO:0005737
sll0631	GO:0008734
sll0631	GO:0009055
sll0631	GO:0016491
sll0631	GO:0034628
sll0631	GO:0044318
sll0634	GO:0009228
sll0634	GO:0004789
sll0634	GO:0003824
sll0635	GO:0008152
sll0635	GO:0009228
sll0635	GO:0003824
sll0635	GO:0004789
sll0635	GO:0000287
sll0635	GO:0005737
sll0635	GO:0009229
sll0639	GO:0016787
sll0639	GO:0030145
sll0640	GO:0008152
sll0640	GO:0006813
sll0640	GO:0006814
sll0640	GO:0055085
sll0640	GO:0016020
sll0640	GO:0005488
sll0640	GO:0003824
sll0640	GO:0008324
sll0640	GO:0005215
sll0640	GO:0005886
sll0640	GO:0016021
sll0643	GO:0005737
sll0643	GO:0005524
sll0643	GO:0016151
sll0643	GO:0017111
sll0643	GO:0000166
sll0643	GO:0003924
sll0643	GO:0005525
sll0643	GO:0006807
sll0646	GO:0009190
sll0646	GO:0007242
sll0646	GO:0016849
sll0646	GO:0006171
sll0646	GO:0016021
sll0646	GO:0035556
sll0646	GO:0042802
sll0647	GO:0016787
sll0648	GO:0016021
sll0648	GO:0008963
sll0648	GO:0005887
sll0648	GO:0009103
sll0648	GO:0016780
sll0648	GO:0044038
sll0648	GO:0071555
sll0649	GO:0006355
sll0649	GO:0000160
sll0649	GO:0003677
sll0649	GO:0000156
sll0649	GO:0000976
sll0649	GO:0001216
sll0649	GO:0003700
sll0649	GO:0005829
sll0649	GO:0032993
sll0654	GO:0009166
sll0654	GO:0016787
sll0654	GO:0008253
sll0654	GO:0008768
sll0654	GO:0030288
sll0656	GO:0007154
sll0656	GO:0016021
sll0656	GO:0003677
sll0656	GO:0004530
sll0656	GO:0004536
sll0656	GO:0005886
sll0656	GO:0006308
sll0657	GO:0009252
sll0657	GO:0016021
sll0657	GO:0016020
sll0657	GO:0008963
sll0657	GO:0005887
sll0657	GO:0007049
sll0657	GO:0008360
sll0657	GO:0016780
sll0657	GO:0044038
sll0657	GO:0051301
sll0657	GO:0051992
sll0657	GO:0071555
sll0660	GO:0055114
sll0660	GO:0008615
sll0660	GO:0050570
sll0660	GO:0051287
sll0660	GO:0005737
sll0660	GO:0042823
sll0660	GO:0046872
sll0662	GO:0009055
sll0662	GO:0005506
sll0662	GO:0051536
sll0664	GO:0006281
sll0664	GO:0005622
sll0664	GO:0004518
sll0664	GO:0006974
sll0664	GO:0009380
sll0666	GO:0006313
sll0666	GO:0003677
sll0666	GO:0004803
sll0667	GO:0006313
sll0667	GO:0003677
sll0667	GO:0004803
sll0671	GO:0006824
sll0671	GO:0015693
sll0671	GO:0030001
sll0671	GO:0055085
sll0671	GO:0016020
sll0671	GO:0015087
sll0671	GO:0015095
sll0671	GO:0046873
sll0671	GO:0000287
sll0671	GO:0005887
sll0671	GO:0050897
sll0672	GO:0006754
sll0672	GO:0006812
sll0672	GO:0008152
sll0672	GO:0016020
sll0672	GO:0005524
sll0672	GO:0015662
sll0672	GO:0003824
sll0672	GO:0016820
sll0672	GO:0008553
sll0672	GO:0016021
sll0672	GO:0016887
sll0677	GO:0006313
sll0677	GO:0003677
sll0677	GO:0004803
sll0679	GO:0006810
sll0679	GO:0042301
sll0680	GO:0006817
sll0680	GO:0006810
sll0680	GO:0005315
sll0680	GO:0015114
sll0680	GO:0005215
sll0680	GO:0035435
sll0680	GO:0042301
sll0680	GO:0043190
sll0681	GO:0006817
sll0681	GO:0006810
sll0681	GO:0016021
sll0681	GO:0016020
sll0681	GO:0005315
sll0681	GO:0005215
sll0681	GO:0005886
sll0682	GO:0006817
sll0682	GO:0006810
sll0682	GO:0016020
sll0682	GO:0005315
sll0682	GO:0015114
sll0682	GO:0005215
sll0682	GO:0005887
sll0682	GO:0035435
sll0683	GO:0006817
sll0683	GO:0016020
sll0683	GO:0005524
sll0683	GO:0016887
sll0683	GO:0005315
sll0683	GO:0017111
sll0683	GO:0000166
sll0683	GO:0015114
sll0683	GO:0015415
sll0683	GO:0005886
sll0684	GO:0006817
sll0684	GO:0016020
sll0684	GO:0005524
sll0684	GO:0016887
sll0684	GO:0005315
sll0684	GO:0017111
sll0684	GO:0000166
sll0684	GO:0015114
sll0684	GO:0015415
sll0684	GO:0005886
sll0685	GO:0045454
sll0685	GO:0016671
sll0686	GO:0017004
sll0686	GO:0055114
sll0686	GO:0016020
sll0686	GO:0016021
sll0687	GO:0006355
sll0687	GO:0006352
sll0687	GO:0003677
sll0687	GO:0016987
sll0687	GO:0003700
sll0688	GO:0016021
sll0688	GO:0005886
sll0688	GO:0006417
sll0688	GO:0016989
sll0689	GO:0006812
sll0689	GO:0055085
sll0689	GO:0016021
sll0689	GO:0015299
sll0689	GO:0006814
sll0689	GO:0042651
sll0696	GO:0016020
sll0696	GO:0004222
sll0696	GO:0016021
sll0696	GO:0071586
sll0698	GO:0018106
sll0698	GO:0016310
sll0698	GO:0006355
sll0698	GO:0007165
sll0698	GO:0016021
sll0698	GO:0016020
sll0698	GO:0005524
sll0698	GO:0004673
sll0698	GO:0004871
sll0698	GO:0016772
sll0698	GO:0000155
sll0698	GO:0005886
sll0698	GO:0009635
sll0703	GO:0055114
sll0703	GO:0050660
sll0703	GO:0016491
sll0703	GO:0005737
sll0703	GO:0045454
sll0704	GO:0008152
sll0704	GO:0003824
sll0704	GO:0030170
sll0708	GO:0000154
sll0708	GO:0006364
sll0708	GO:0016433
sll0708	GO:0000179
sll0708	GO:0008649
sll0708	GO:0003723
sll0708	GO:0005737
sll0708	GO:0031167
sll0708	GO:0052908
sll0711	GO:0016310
sll0711	GO:0016114
sll0711	GO:0050515
sll0711	GO:0005524
sll0711	GO:0016301
sll0711	GO:0019288
sll0712	GO:0006535
sll0712	GO:0008152
sll0712	GO:0003824
sll0712	GO:0030170
sll0712	GO:0005737
sll0716	GO:0006508
sll0716	GO:0016021
sll0716	GO:0016020
sll0716	GO:0008236
sll0716	GO:0004252
sll0716	GO:0005887
sll0716	GO:0006465
sll0720	GO:0009404
sll0720	GO:0005737
sll0720	GO:0008415
sll0720	GO:0016746
sll0721	GO:0005509
sll0723	GO:0005509
sll0726	GO:0005975
sll0726	GO:0016868
sll0726	GO:0000287
sll0726	GO:0004614
sll0726	GO:0005829
sll0728	GO:0006633
sll0728	GO:0009317
sll0728	GO:0003989
sll0728	GO:0016874
sll0728	GO:0005524
sll0728	GO:0016743
sll0728	GO:2001295
sll0729	GO:0006306
sll0729	GO:0003677
sll0729	GO:0009007
sll0729	GO:0006298
sll0729	GO:0043565
sll0729	GO:1904047
sll0735	GO:0005975
sll0735	GO:0003824
sll0735	GO:0003844
sll0735	GO:0030979
sll0737	GO:0005488
sll0737	GO:0016021
sll0738	GO:0015689
sll0738	GO:0006810
sll0738	GO:0030288
sll0738	GO:0015412
sll0738	GO:0005215
sll0738	GO:0046872
sll0739	GO:0015689
sll0739	GO:0006810
sll0739	GO:0016021
sll0739	GO:0016020
sll0739	GO:0005524
sll0739	GO:0016887
sll0739	GO:0015098
sll0739	GO:0017111
sll0739	GO:0000166
sll0739	GO:0005215
sll0739	GO:0005886
sll0739	GO:0008272
sll0741	GO:0008152
sll0741	GO:0055114
sll0741	GO:0003824
sll0741	GO:0009055
sll0741	GO:0005506
sll0741	GO:0051536
sll0741	GO:0016491
sll0741	GO:0016903
sll0741	GO:0030976
sll0741	GO:0006979
sll0741	GO:0009399
sll0741	GO:0022900
sll0741	GO:0051539
sll0744	GO:0006222
sll0744	GO:0008152
sll0744	GO:0055114
sll0744	GO:0003824
sll0744	GO:0004152
sll0744	GO:0005737
sll0744	GO:0006207
sll0744	GO:0044205
sll0745	GO:0006002
sll0745	GO:0006096
sll0745	GO:0005945
sll0745	GO:0003872
sll0745	GO:0005524
sll0745	GO:0008443
sll0745	GO:0006007
sll0745	GO:0016208
sll0745	GO:0030388
sll0745	GO:0042802
sll0745	GO:0046872
sll0745	GO:0047334
sll0745	GO:0048029
sll0745	GO:0051289
sll0745	GO:0061621
sll0745	GO:0070095
sll0750	GO:0018106
sll0750	GO:0016310
sll0750	GO:0048511
sll0750	GO:0007165
sll0750	GO:0016020
sll0750	GO:0005524
sll0750	GO:0004673
sll0750	GO:0004871
sll0750	GO:0016772
sll0750	GO:0000155
sll0750	GO:0005887
sll0750	GO:0007623
sll0750	GO:0009927
sll0750	GO:0046777
sll0753	GO:0009396
sll0753	GO:0008152
sll0753	GO:0005488
sll0753	GO:0003824
sll0753	GO:0000105
sll0753	GO:0004477
sll0753	GO:0004488
sll0753	GO:0005829
sll0753	GO:0006164
sll0753	GO:0006730
sll0753	GO:0009086
sll0753	GO:0035999
sll0754	GO:0006364
sll0754	GO:0005829
sll0754	GO:0030490
sll0754	GO:0042254
sll0754	GO:0043024
sll0755	GO:0045454
sll0755	GO:0016209
sll0755	GO:0016491
sll0755	GO:0005829
sll0755	GO:0006979
sll0755	GO:0008379
sll0757	GO:0008152
sll0757	GO:0009116
sll0757	GO:0009113
sll0757	GO:0004044
sll0757	GO:0000287
sll0757	GO:0006164
sll0757	GO:0006189
sll0757	GO:0006541
sll0757	GO:0051539
sll0759	GO:0005524
sll0759	GO:0016887
sll0759	GO:0017111
sll0759	GO:0000166
sll0760	GO:0006810
sll0760	GO:0016020
sll0760	GO:0005524
sll0760	GO:0042626
sll0760	GO:0043190
sll0760	GO:0055085
sll0764	GO:0005524
sll0764	GO:0016887
sll0764	GO:0017111
sll0764	GO:0000166
sll0764	GO:0005886
sll0766	GO:0006281
sll0766	GO:0003677
sll0766	GO:0008237
sll0766	GO:0046872
sll0767	GO:0006412
sll0767	GO:0005622
sll0767	GO:0005840
sll0767	GO:0019843
sll0767	GO:0003735
sll0767	GO:0000027
sll0767	GO:0022625
sll0771	GO:0055085
sll0771	GO:0006810
sll0771	GO:0016020
sll0771	GO:0022891
sll0771	GO:0005215
sll0771	GO:0005351
sll0771	GO:0005886
sll0771	GO:0016021
sll0772	GO:0006810
sll0772	GO:0016021
sll0772	GO:0005215
sll0772	GO:0008643
sll0772	GO:0015288
sll0776	GO:0006468
sll0776	GO:0005524
sll0776	GO:0004672
sll0776	GO:0004674
sll0777	GO:0006508
sll0777	GO:0008233
sll0777	GO:0016021
sll0778	GO:0016020
sll0778	GO:0005524
sll0778	GO:0016887
sll0778	GO:0017111
sll0778	GO:0000166
sll0778	GO:0016021
sll0779	GO:0006355
sll0779	GO:0007165
sll0779	GO:0000160
sll0779	GO:0004871
sll0779	GO:0000155
sll0779	GO:0005886
sll0779	GO:0016021
sll0779	GO:0043709
sll0779	GO:0052621
sll0779	GO:1902201
sll0782	GO:0006355
sll0782	GO:0000160
sll0782	GO:0005622
sll0782	GO:0003677
sll0782	GO:0043565
sll0782	GO:0003700
sll0782	GO:0000156
sll0784	GO:0007242
sll0784	GO:0006629
sll0784	GO:0006807
sll0784	GO:0016810
sll0784	GO:0004629
sll0785	GO:0008152
sll0785	GO:0003824
sll0785	GO:0051536
sll0785	GO:0044689
sll0785	GO:0046872
sll0786	GO:0008152
sll0786	GO:0008080
sll0787	GO:0003824
sll0787	GO:0004644
sll0787	GO:0005737
sll0787	GO:0005829
sll0787	GO:0006189
sll0789	GO:0006355
sll0789	GO:0000160
sll0789	GO:0003677
sll0789	GO:0000156
sll0789	GO:0000976
sll0789	GO:0001216
sll0789	GO:0003700
sll0789	GO:0005829
sll0789	GO:0032993
sll0790	GO:0018106
sll0790	GO:0016310
sll0790	GO:0007165
sll0790	GO:0016020
sll0790	GO:0005524
sll0790	GO:0004673
sll0790	GO:0004871
sll0790	GO:0016772
sll0790	GO:0000155
sll0790	GO:0016021
sll0792	GO:0006355
sll0792	GO:0005622
sll0792	GO:0003700
sll0792	GO:0003677
sll0792	GO:0046872
sll0793	GO:0016020
sll0793	GO:0005887
sll0794	GO:0009236
sll0794	GO:0006355
sll0794	GO:0000166
sll0794	GO:0016993
sll0794	GO:0003700
sll0794	GO:0003677
sll0797	GO:0006355
sll0797	GO:0000160
sll0797	GO:0005622
sll0797	GO:0003677
sll0797	GO:0000156
sll0797	GO:0000976
sll0797	GO:0001216
sll0797	GO:0003700
sll0797	GO:0005829
sll0797	GO:0032993
sll0798	GO:0018106
sll0798	GO:0016310
sll0798	GO:0007165
sll0798	GO:0016020
sll0798	GO:0005524
sll0798	GO:0004673
sll0798	GO:0004871
sll0798	GO:0016772
sll0798	GO:0000155
sll0798	GO:0016021
sll0804	GO:0005622
sll0804	GO:0005525
sll0804	GO:0002098
sll0804	GO:0005737
sll0804	GO:0005829
sll0804	GO:0016021
sll0804	GO:0030488
sll0807	GO:0005975
sll0807	GO:0008152
sll0807	GO:0003824
sll0807	GO:0004750
sll0807	GO:0005829
sll0807	GO:0009052
sll0807	GO:0019323
sll0807	GO:0044262
sll0807	GO:0046872
sll0809	GO:0006464
sll0809	GO:0003824
sll0811	GO:0003676
sll0813	GO:0022900
sll0813	GO:0022904
sll0813	GO:0016021
sll0813	GO:0016020
sll0813	GO:0005507
sll0813	GO:0004129
sll0813	GO:0009055
sll0813	GO:0020037
sll0813	GO:0005886
sll0813	GO:0070469
sll0816	GO:0008152
sll0816	GO:0055114
sll0816	GO:0005488
sll0816	GO:0003824
sll0816	GO:0016491
sll0817	GO:0008033
sll0817	GO:0005524
sll0817	GO:0004811
sll0817	GO:0006400
sll0817	GO:0052381
sll0818	GO:0008152
sll0818	GO:0008168
sll0818	GO:0000453
sll0818	GO:0005737
sll0818	GO:0070677
sll0819	GO:0015979
sll0819	GO:0009538
sll0819	GO:0030094
sll0821	GO:0018298
sll0821	GO:0045449
sll0821	GO:0006355
sll0821	GO:0007600
sll0821	GO:0008020
sll0821	GO:0004872
sll0821	GO:0009584
sll0821	GO:0009585
sll0821	GO:0009883
sll0823	GO:0055114
sll0823	GO:0006099
sll0823	GO:0009055
sll0823	GO:0051536
sll0823	GO:0016491
sll0823	GO:0009060
sll0823	GO:0022904
sll0823	GO:0046872
sll0823	GO:0051537
sll0823	GO:0051538
sll0823	GO:0051539
sll0823	GO:0102040
sll0825	GO:0006396
sll0825	GO:0003723
sll0825	GO:0016779
sll0825	GO:0000049
sll0825	GO:0000166
sll0825	GO:0008033
sll0825	GO:0046872
sll0828	GO:0016884
sll0828	GO:0004040
sll0828	GO:0043864
sll0829	GO:0008152
sll0829	GO:0008168
sll0829	GO:0032259
sll0830	GO:0005525
sll0830	GO:0003924
sll0830	GO:0032790
sll0832	GO:0006310
sll0832	GO:0006281
sll0832	GO:0006139
sll0832	GO:0006974
sll0832	GO:0005737
sll0832	GO:0016788
sll0832	GO:0003676
sll0832	GO:0006364
sll0833	GO:0006810
sll0833	GO:0016020
sll0833	GO:0005215
sll0833	GO:0005886
sll0833	GO:0016021
sll0833	GO:0055085
sll0834	GO:0055085
sll0834	GO:0006810
sll0834	GO:0016021
sll0834	GO:0005215
sll0834	GO:0005886
sll0834	GO:0006814
sll0834	GO:0008271
sll0834	GO:0015138
sll0834	GO:0015141
sll0834	GO:0015183
sll0834	GO:0015741
sll0834	GO:0046872
sll0834	GO:0070778
sll0834	GO:0071422
sll0837	GO:0005488
sll0837	GO:0030288
sll0838	GO:0006207
sll0838	GO:0008152
sll0838	GO:0003824
sll0838	GO:0004590
sll0838	GO:0005829
sll0838	GO:0044205
sll0842	GO:0005975
sll0842	GO:0003824
sll0842	GO:0043169
sll0842	GO:0016757
sll0844	GO:0008033
sll0844	GO:0005737
sll0844	GO:0016740
sll0844	GO:0000049
sll0844	GO:0002143
sll0844	GO:0005524
sll0844	GO:0016783
sll0848	GO:0006270
sll0848	GO:0006275
sll0848	GO:0005524
sll0848	GO:0003677
sll0848	GO:0003688
sll0848	GO:0017111
sll0848	GO:0000166
sll0848	GO:0043565
sll0848	GO:0005737
sll0848	GO:0005886
sll0848	GO:0006260
sll0849	GO:0019684
sll0849	GO:0009772
sll0849	GO:0030076
sll0849	GO:0016020
sll0849	GO:0030077
sll0849	GO:0045156
sll0849	GO:0005506
sll0849	GO:0009523
sll0849	GO:0016021
sll0849	GO:0016168
sll0849	GO:0018298
sll0849	GO:0030096
sll0849	GO:0042651
sll0851	GO:0019684
sll0851	GO:0009767
sll0851	GO:0009772
sll0851	GO:0030076
sll0851	GO:0016020
sll0851	GO:0009521
sll0851	GO:0016168
sll0851	GO:0045156
sll0851	GO:0016021
sll0851	GO:0018298
sll0851	GO:0030096
sll0851	GO:0042651
sll0851	GO:0046872
sll0855	GO:0006821
sll0855	GO:0055085
sll0855	GO:0016020
sll0855	GO:0005216
sll0855	GO:0005247
sll0855	GO:0005886
sll0855	GO:0005887
sll0855	GO:0015299
sll0855	GO:0031404
sll0856	GO:0006355
sll0856	GO:0006352
sll0856	GO:0003677
sll0856	GO:0016987
sll0856	GO:0003700
sll0858	GO:0042597
sll0861	GO:0046348
sll0861	GO:0005975
sll0861	GO:0016835
sll0861	GO:0005529
sll0861	GO:0009254
sll0861	GO:0016803
sll0861	GO:0097173
sll0861	GO:0097367
sll0862	GO:0006508
sll0862	GO:0004222
sll0862	GO:0016021
sll0865	GO:0006281
sll0865	GO:0006289
sll0865	GO:0005737
sll0865	GO:0009380
sll0865	GO:0005622
sll0865	GO:0003677
sll0865	GO:0009381
sll0865	GO:0004518
sll0865	GO:0006974
sll0865	GO:0009432
sll0868	GO:0009107
sll0868	GO:0008152
sll0868	GO:0051539
sll0868	GO:0003824
sll0868	GO:0051536
sll0868	GO:0016992
sll0868	GO:0005737
sll0868	GO:0009249
sll0868	GO:0046872
sll0868	GO:0102552
sll0868	GO:0102553
sll0869	GO:0030163
sll0869	GO:0008914
sll0869	GO:0005737
sll0873	GO:0003824
sll0873	GO:0005737
sll0873	GO:0008836
sll0873	GO:0009089
sll0873	GO:0045312
sll0876	GO:0006310
sll0876	GO:0006281
sll0876	GO:0009379
sll0876	GO:0005524
sll0876	GO:0003677
sll0876	GO:0003678
sll0876	GO:0009378
sll0876	GO:0009432
sll0886	GO:0005488
sll0891	GO:0005975
sll0891	GO:0044262
sll0891	GO:0006096
sll0891	GO:0006108
sll0891	GO:0008152
sll0891	GO:0055114
sll0891	GO:0030060
sll0891	GO:0005488
sll0891	GO:0003824
sll0891	GO:0016491
sll0891	GO:0016616
sll0891	GO:0005737
sll0891	GO:0006099
sll0891	GO:0019752
sll0892	GO:0006523
sll0892	GO:0004068
sll0892	GO:0005488
sll0892	GO:0005737
sll0892	GO:0015940
sll0895	GO:0004437
sll0895	GO:0000103
sll0895	GO:0008441
sll0895	GO:0046854
sll0895	GO:0046855
sll0895	GO:0050427
sll0896	GO:0006310
sll0896	GO:0006281
sll0896	GO:0004520
sll0896	GO:0003676
sll0896	GO:0000287
sll0896	GO:0008821
sll0897	GO:0006457
sll0897	GO:0009408
sll0897	GO:0005524
sll0897	GO:0031072
sll0897	GO:0051082
sll0897	GO:0005737
sll0897	GO:0006260
sll0897	GO:0008270
sll0897	GO:0042026
sll0897	GO:0051085
sll0898	GO:0005525
sll0898	GO:0003924
sll0898	GO:0005737
sll0898	GO:0019843
sll0898	GO:0042274
sll0898	GO:0046872
sll0899	GO:0009058
sll0899	GO:0000902
sll0899	GO:0009103
sll0899	GO:0009252
sll0899	GO:0005737
sll0899	GO:0003977
sll0899	GO:0019134
sll0899	GO:0000287
sll0899	GO:0016779
sll0899	GO:0016740
sll0899	GO:0006048
sll0899	GO:0008360
sll0899	GO:0009245
sll0899	GO:0071555
sll0900	GO:0000105
sll0900	GO:0005737
sll0900	GO:0003879
sll0900	GO:0005524
sll0901	GO:0006189
sll0901	GO:0004638
sll0901	GO:0034023
sll0902	GO:0006520
sll0902	GO:0009348
sll0902	GO:0016597
sll0902	GO:0016743
sll0902	GO:0004585
sll0902	GO:0005737
sll0902	GO:0019240
sll0902	GO:0042450
sll0629	GO:0015979
sll0629	GO:0016020
sll0629	GO:0009522
sll0629	GO:0016021
sll0629	GO:0042651
sll0867	GO:0055114
sll0867	GO:0016491
sll0867	GO:0004032
sll0867	GO:0005829
sll0867	GO:0008106
sll0905	GO:0005737
